Geneid,8cell_1,8cell_2,8cell_3,Morula_1,Morula_2,Morula_3,Blastocyst_1,Blastocyst_2,Blastocyst_3
ENSG00000230561,0,16,0,6,0,0,3,0,0
ENSG00000080709,642,57,94,51,0,3,15,2,6
ENSG00000222706,0,0,0,0,0,0,0,0,0
ENSG00000251542,0,0,0,0,0,0,0,0,0
ENSG00000122008,123,65,467,24,2,143,71,11,60
ENSG00000175449,48,6,68,6,2,14,2,5,1
ENSG00000145757,0,0,24,0,0,0,0,0,0
ENSG00000250240,0,1,0,0,0,0,0,0,0
ENSG00000164292,551,166,782,21,24,211,212,22,35
ENSG00000173221,258,72,261,2,23,0,176,0,28
ENSG00000251348,0,0,0,0,0,0,0,0,0
ENSG00000284447,0,0,0,0,0,0,0,0,0
ENSG00000245864,0,0,0,0,0,0,0,0,0
ENSG00000289008,0,0,0,0,0,0,0,0,0
ENSG00000250377,0,0,53,2,0,0,0,0,0
ENSG00000250555,0,0,0,0,0,0,0,0,0
ENSG00000081189,0,0,189,0,4,22,0,0,0
ENSG00000283653,0,0,0,0,0,0,0,0,0
ENSG00000113649,6714,2245,3430,705,375,1981,1565,204,500
ENSG00000248455,0,0,38,0,0,0,40,0,32
ENSG00000249662,0,0,0,0,0,0,0,0,0
ENSG00000268799,3432,624,336,10,39,129,3,0,0
ENSG00000250667,0,0,0,0,0,0,0,0,0
ENSG00000248205,0,0,44,0,0,0,0,0,0
ENSG00000249620,454,643,2144,2,0,41,0,0,0
ENSG00000250088,0,0,0,0,0,0,0,0,0
ENSG00000248422,0,0,0,0,0,0,0,0,0
ENSG00000249282,0,0,0,0,0,0,0,0,0
ENSG00000271296,0,0,0,0,0,0,0,0,0
ENSG00000250351,0,0,0,0,0,1,0,0,0
ENSG00000250386,1337,512,264,7,0,27,0,0,0
ENSG00000248471,0,0,0,0,0,0,0,0,0
ENSG00000248160,0,0,0,0,0,0,0,0,0
ENSG00000248542,0,0,0,0,2,0,0,0,0
ENSG00000248337,0,0,0,0,0,0,0,0,0
ENSG00000269466,17265,4580,3232,350,101,1000,46,0,0
ENSG00000274832,0,0,0,0,0,0,0,0,0
ENSG00000250715,0,0,0,0,0,0,0,0,0
ENSG00000290556,3,0,4,0,0,0,0,0,0
ENSG00000248477,0,0,0,0,0,0,0,0,0
ENSG00000250138,0,9,0,0,0,0,0,0,0
ENSG00000290560,0,0,0,1,0,0,0,0,0
ENSG00000253203,0,0,0,0,0,0,0,0,0
ENSG00000248769,0,0,0,0,0,0,0,0,0
ENSG00000254701,17,3,2,1,3,9,10,2,4
ENSG00000253816,33,8,21,3,6,14,10,4,6
ENSG00000291220,0,0,2,0,0,0,0,0,0
ENSG00000291221,1,0,0,0,0,0,0,0,0
ENSG00000248616,0,0,0,0,0,0,0,0,0
ENSG00000222285,0,0,0,0,0,0,0,0,0
ENSG00000152377,117,70,24,66,0,168,23,2,2
ENSG00000146021,71,148,45,0,51,0,4,0,0
ENSG00000216009,0,0,0,0,0,0,0,0,0
ENSG00000200235,0,0,0,0,0,0,0,0,0
ENSG00000284325,0,0,0,0,0,0,0,0,0
ENSG00000204967,0,0,0,17,0,2,0,0,0
ENSG00000279011,0,0,0,0,0,0,0,0,0
ENSG00000279755,0,0,0,0,0,0,0,0,0
ENSG00000278874,0,0,0,0,0,0,0,0,0
ENSG00000280016,0,0,0,0,0,0,0,0,0
ENSG00000145495,300,416,896,687,55,365,2764,89,545
ENSG00000249160,0,0,1,0,0,0,0,0,0
ENSG00000280017,0,0,0,0,0,0,0,0,0
ENSG00000279450,0,0,0,0,0,0,0,0,0
ENSG00000164236,94,65,771,246,59,373,1214,324,588
ENSG00000250106,0,0,0,0,0,0,0,0,0
ENSG00000251196,0,0,0,0,0,0,0,0,0
ENSG00000251548,0,2,0,2,0,3,0,0,1
ENSG00000254192,0,0,0,0,0,0,0,0,0
ENSG00000184347,743,432,331,42,57,2,1,36,0
ENSG00000254042,1,4,1,7,0,1,0,0,0
ENSG00000207739,0,0,0,0,0,0,0,0,0
ENSG00000202345,0,0,0,0,0,0,0,0,0
ENSG00000248965,0,0,0,0,0,0,0,0,0
ENSG00000279752,0,0,0,0,0,0,0,0,0
ENSG00000248222,0,0,0,0,0,0,0,0,0
ENSG00000207619,0,0,0,0,0,0,0,0,0
ENSG00000185662,0,0,0,1,0,0,0,0,0
ENSG00000288799,48,0,0,0,1,0,0,0,0
ENSG00000250722,0,35,91,14,0,0,26,3,0
ENSG00000272234,0,0,0,0,0,0,0,0,0
ENSG00000249092,6,440,291,0,0,33,0,0,0
ENSG00000251163,109,679,1716,0,0,0,0,0,0
ENSG00000250045,0,0,0,0,0,0,0,0,0
ENSG00000212370,0,0,0,0,0,0,0,0,0
ENSG00000200051,0,0,0,0,0,0,0,0,0
ENSG00000283717,0,0,0,0,0,0,0,0,0
ENSG00000292256,0,0,17,5,0,0,0,0,0
ENSG00000169045,3848,4513,6749,1692,826,2814,922,261,371
ENSG00000161021,48,489,548,120,109,174,965,233,344
ENSG00000213316,0,0,0,0,0,0,0,0,0
ENSG00000161013,25,3,0,3,3,28,48,16,16
ENSG00000221394,0,0,0,0,0,0,0,0,0
ENSG00000161011,311,248,262,105,48,61,386,73,50
ENSG00000161010,837,289,486,46,18,45,39,0,9
ENSG00000222448,0,0,0,0,0,4,0,0,0
ENSG00000252202,0,3,1,0,0,25,0,0,0
ENSG00000245317,0,0,14,0,0,0,2,0,0
ENSG00000254135,0,2,0,6,0,0,0,0,0
ENSG00000164330,731,77,597,38,3,21,4,2,14
ENSG00000182132,0,0,0,0,0,0,0,0,0
ENSG00000253647,0,0,0,0,0,0,0,0,0
ENSG00000253858,0,0,0,0,0,0,0,0,0
ENSG00000253591,0,25,81,0,0,0,0,0,0
ENSG00000253348,0,1,3,2,0,8,0,0,0
ENSG00000094755,0,2,226,50,0,6,3,0,2
ENSG00000244501,0,0,0,0,0,0,0,0,0
ENSG00000253966,0,4,0,0,0,0,6,0,0
ENSG00000259802,0,0,231,0,0,0,21,12,6
ENSG00000182836,0,0,0,0,0,14,0,0,0
ENSG00000251478,0,0,0,0,0,0,0,0,0
ENSG00000171617,0,0,117,24,1,9,0,0,0
ENSG00000049860,303,213,715,38,24,160,637,45,385
ENSG00000213755,1,0,0,0,0,0,0,0,1
ENSG00000243160,0,0,0,0,0,0,1,0,0
ENSG00000207391,0,0,0,0,0,0,0,0,0
ENSG00000288846,101,25,0,0,0,0,0,0,0
ENSG00000277818,0,0,15,0,0,0,0,0,0
ENSG00000164329,1640,1097,2285,141,176,539,516,68,353
ENSG00000250258,0,0,0,0,2,0,0,0,0
ENSG00000286818,0,0,0,0,0,0,0,0,0
ENSG00000238254,0,49,0,0,0,0,0,0,0
ENSG00000250888,0,0,0,0,0,0,0,0,0
ENSG00000177034,3994,2718,2396,263,252,521,683,56,248
ENSG00000113296,0,513,340,13,28,52,0,10,0
ENSG00000251050,36,141,0,5,0,19,0,0,0
ENSG00000249778,0,0,0,0,0,0,0,0,0
ENSG00000249825,69,105,187,0,3,9,3,0,0
ENSG00000248245,38,31,26,1,0,6,13,0,0
ENSG00000240611,0,0,0,0,0,0,0,0,0
ENSG00000053108,482,406,483,48,0,79,2,7,9
ENSG00000288758,0,0,16,0,2,0,0,0,0
ENSG00000249478,0,0,0,0,0,0,0,0,0
ENSG00000250244,0,0,0,0,0,0,0,0,0
ENSG00000250409,0,0,0,0,0,0,0,0,0
ENSG00000221287,0,0,0,0,0,0,0,0,0
ENSG00000280104,0,0,0,0,0,0,0,0,0
ENSG00000279197,2,0,0,0,0,0,0,0,0
ENSG00000251243,0,0,0,0,0,0,0,0,0
ENSG00000120733,0,343,477,178,4,129,1406,51,387
ENSG00000289267,0,0,15,0,0,0,0,0,0
ENSG00000120705,14233,10786,12915,5098,2404,9450,8119,373,3829
ENSG00000289155,0,409,349,76,44,91,74,2,6
ENSG00000156463,0,0,0,0,0,0,33,82,123
ENSG00000173261,0,0,0,2,0,68,47,0,0
ENSG00000251556,0,0,0,0,0,0,0,0,0
ENSG00000133706,138,69,408,222,39,502,3398,154,1375
ENSG00000239602,0,0,0,0,0,0,0,0,0
ENSG00000239317,0,0,0,0,0,0,0,0,0
ENSG00000275740,0,0,0,0,0,0,0,0,0
ENSG00000091009,559,285,613,92,31,211,118,36,43
ENSG00000238374,0,0,0,0,0,0,0,0,0
ENSG00000250025,0,0,0,0,0,0,0,0,0
ENSG00000173210,0,0,0,0,0,0,19,0,0
ENSG00000248647,0,0,0,0,0,0,0,0,0
ENSG00000253406,0,0,0,0,0,0,0,0,0
ENSG00000157510,0,155,0,88,9,336,25,19,51
ENSG00000285736,3,0,0,0,0,2,0,0,0
ENSG00000164284,4777,2775,4389,686,500,1324,557,71,368
ENSG00000253618,0,0,0,0,0,0,2,0,0
ENSG00000145882,781,108,356,8,0,0,0,0,0
ENSG00000127743,3507,2244,2832,683,136,1694,117,5,33
ENSG00000253865,0,0,0,0,0,0,0,0,0
ENSG00000249669,0,0,0,0,0,0,0,0,0
ENSG00000275871,0,0,0,0,0,0,0,0,0
ENSG00000284182,0,0,0,0,0,0,0,0,0
ENSG00000276365,0,0,0,0,0,0,0,0,0
ENSG00000164591,0,73,66,0,9,1,8,0,0
ENSG00000250309,0,0,0,0,0,0,0,0,0
ENSG00000086589,1541,2313,1814,513,166,783,702,39,194
ENSG00000132912,1368,680,843,142,89,147,547,49,233
ENSG00000291115,3,6,58,0,2,17,7,3,6
ENSG00000289970,0,0,10,0,0,13,0,0,0
ENSG00000256235,0,0,0,0,0,0,8,0,0
ENSG00000237693,0,122,52,83,6,0,2,0,0
ENSG00000145908,1014,859,332,87,152,33,310,9,30
ENSG00000290991,0,0,0,0,0,0,0,0,0
ENSG00000123643,557,571,319,213,43,281,117,15,153
ENSG00000086570,529,544,451,10,0,33,35,2,0
ENSG00000113328,1346,254,1208,92,53,121,871,177,430
ENSG00000145860,1652,1031,2250,522,387,1415,240,54,202
ENSG00000164256,0,15,52,0,0,2,0,0,0
ENSG00000285891,5,13,7,0,0,2,0,0,0
ENSG00000291019,349,141,163,0,0,47,0,0,0
ENSG00000113645,301,453,24,254,204,743,1745,310,496
ENSG00000113643,1798,1545,1969,973,427,1811,4715,153,1603
ENSG00000188573,0,20,0,29,0,0,0,32,0
ENSG00000120137,570,385,796,793,462,1460,2021,252,1226
ENSG00000253861,0,0,0,0,0,0,0,0,0
ENSG00000199035,0,0,0,0,0,0,0,0,0
ENSG00000283612,0,0,0,0,0,0,0,0,0
ENSG00000233913,5864,5235,8928,1226,1214,4167,3483,1226,3075
ENSG00000289196,0,0,2,0,0,0,0,0,0
ENSG00000207261,0,0,0,0,0,0,0,0,0
ENSG00000250337,0,11,626,60,0,0,458,9,9
ENSG00000248490,0,0,0,0,0,0,0,0,0
ENSG00000248577,0,0,0,0,0,0,0,0,0
ENSG00000250629,0,0,0,0,0,0,0,0,0
ENSG00000145623,311,85,260,24,18,76,51,0,4
ENSG00000164327,170,609,651,78,7,110,78,33,43
ENSG00000249089,0,0,0,0,0,0,0,0,0
ENSG00000286809,0,0,0,0,0,0,0,0,0
ENSG00000165671,3852,3724,2466,1334,865,3646,3726,365,1237
ENSG00000250056,0,0,1,1,1,0,1,0,0
ENSG00000251365,319,0,17,0,0,10,0,0,3
ENSG00000145545,364,0,66,67,10,0,217,36,148
ENSG00000291102,6752,7014,4312,436,126,756,79,17,95
ENSG00000183666,0,0,0,0,0,0,0,0,0
ENSG00000233974,0,0,68,0,0,0,12,0,3
ENSG00000272130,0,0,0,0,0,0,0,0,0
ENSG00000253766,0,0,0,0,0,0,0,0,0
ENSG00000213430,11,43,62,36,16,22,234,12,113
ENSG00000198237,5,0,80,2,0,2,30,0,0
ENSG00000251158,0,0,0,0,0,0,0,0,0
ENSG00000249230,0,0,0,0,0,0,0,0,0
ENSG00000205572,3,0,432,104,0,133,4,0,19
ENSG00000205571,121,309,482,66,41,98,42,8,28
ENSG00000285151,0,0,0,1,0,0,0,0,0
ENSG00000179978,62,5,9,8,0,0,4,0,0
ENSG00000253492,0,0,0,0,0,0,0,0,0
ENSG00000113448,22,7,189,56,14,66,11,0,15
ENSG00000247345,0,0,64,0,2,0,15,2,10
ENSG00000276214,0,0,0,0,0,0,0,0,0
ENSG00000251306,0,0,0,0,0,0,0,0,0
ENSG00000202601,0,0,0,0,0,0,0,0,0
ENSG00000248935,0,0,0,0,0,0,0,0,0
ENSG00000202017,0,0,0,0,0,0,0,0,0
ENSG00000213896,0,0,0,0,0,30,0,0,0
ENSG00000214244,0,0,3,0,0,0,2,0,0
ENSG00000273701,0,0,0,0,0,0,0,0,0
ENSG00000152931,4,38,94,0,0,0,2,0,0
ENSG00000275634,0,0,0,0,0,0,0,0,0
ENSG00000276233,0,0,0,0,0,0,0,0,0
ENSG00000035499,2003,1438,2701,451,220,628,622,12,134
ENSG00000251303,0,35,70,35,0,85,0,1,0
ENSG00000287434,0,10,4,0,10,0,0,0,0
ENSG00000250148,0,0,0,0,0,0,0,1,0
ENSG00000199990,0,0,0,0,0,0,0,0,0
ENSG00000202111,0,9,2,0,0,4,13,2,2
ENSG00000202515,0,0,0,0,0,0,0,0,0
ENSG00000240785,35,4,12,2,6,6,11,0,6
ENSG00000293053,0,0,0,0,0,0,0,0,0
ENSG00000223361,0,0,0,0,0,0,0,0,0
ENSG00000293060,7,0,0,2,0,1,0,0,0
ENSG00000188850,0,0,18,0,0,0,0,0,0
ENSG00000293086,1,16,24,0,0,0,0,0,4
ENSG00000249149,0,0,0,0,0,0,0,0,0
ENSG00000293193,0,0,0,0,0,0,0,0,0
ENSG00000213433,0,0,0,0,0,0,0,0,0
ENSG00000293196,0,0,0,0,0,0,5,0,0
ENSG00000225051,0,0,0,0,0,0,0,0,0
ENSG00000287067,0,0,29,0,0,0,0,0,0
ENSG00000293261,0,0,0,0,0,0,5,0,0
ENSG00000251623,0,0,0,0,0,0,0,0,0
ENSG00000226926,0,0,0,0,0,0,0,0,0
ENSG00000293393,0,0,0,0,0,0,0,0,0
ENSG00000164616,0,0,0,0,0,0,0,0,0
ENSG00000293402,0,4,0,0,2,0,0,0,0
ENSG00000283602,0,0,0,0,0,0,0,0,0
ENSG00000248449,0,0,0,0,0,8,0,0,0
ENSG00000293454,0,0,0,0,0,0,0,0,0
ENSG00000205464,0,0,0,0,0,0,0,0,0
ENSG00000293465,110,0,63,0,23,6,9,4,0
ENSG00000226306,0,0,0,0,0,0,0,0,0
ENSG00000293504,0,0,0,0,0,1,0,0,0
ENSG00000120708,0,32,85,0,10,0,211,11,21
ENSG00000270123,0,0,0,0,0,0,0,0,0
ENSG00000164621,0,0,0,0,0,0,0,0,0
ENSG00000277859,0,0,0,0,0,0,0,0,0
ENSG00000113658,1995,851,800,187,123,399,4828,666,1808
ENSG00000275646,0,0,0,0,0,0,0,0,0
ENSG00000277524,0,0,0,0,0,0,0,0,0
ENSG00000274934,0,0,0,0,0,0,0,0,0
ENSG00000271824,0,0,0,0,0,0,51,0,28
ENSG00000241243,0,0,0,0,0,0,0,0,0
ENSG00000207452,0,0,0,0,0,0,0,0,0
ENSG00000134480,2774,662,1332,114,25,413,386,9,177
ENSG00000285190,6,0,70,0,4,0,0,0,0
ENSG00000200462,0,0,0,0,0,0,0,0,0
ENSG00000178722,0,0,0,0,0,0,0,0,0
ENSG00000290935,0,0,0,0,0,0,0,0,0
ENSG00000151883,0,58,469,29,2,0,28,2,10
ENSG00000230178,0,0,0,0,0,2,0,0,0
ENSG00000290893,0,0,0,0,0,0,0,0,0
ENSG00000120322,0,0,0,0,2,0,0,0,0
ENSG00000290894,0,0,40,0,0,0,0,0,0
ENSG00000290895,0,0,0,0,0,0,0,0,0
ENSG00000284234,0,0,0,0,0,0,0,0,0
ENSG00000284439,0,0,0,0,0,0,0,0,0
ENSG00000284465,0,0,0,0,0,0,0,0,0
ENSG00000283967,0,0,0,0,0,0,0,0,0
ENSG00000283776,0,0,0,0,0,0,0,0,0
ENSG00000284283,0,0,0,0,0,0,0,0,0
ENSG00000284042,0,0,0,0,0,0,0,0,0
ENSG00000284356,0,0,0,0,0,0,0,0,0
ENSG00000283988,0,0,0,0,0,0,0,0,0
ENSG00000284373,0,0,0,0,0,0,0,0,0
ENSG00000250782,2,0,0,0,0,0,0,0,0
ENSG00000251545,0,0,0,0,0,0,0,0,0
ENSG00000290043,0,64,0,0,0,60,124,77,50
ENSG00000204661,0,0,0,0,0,0,0,0,0
ENSG00000293215,0,0,0,0,0,0,0,0,0
ENSG00000290027,0,0,0,0,0,0,0,0,0
ENSG00000251014,0,0,0,0,0,0,0,0,0
ENSG00000250358,0,0,0,0,0,0,0,0,0
ENSG00000134982,2038,2753,2965,411,197,1285,733,45,174
ENSG00000142319,673,105,744,4,0,2,0,0,0
ENSG00000247121,0,17,82,0,17,0,0,0,0
ENSG00000164308,0,0,0,0,0,0,0,0,0
ENSG00000113441,89,153,375,24,25,63,169,4,2
ENSG00000227836,0,0,0,0,0,0,0,0,0
ENSG00000200884,0,0,0,0,0,0,0,0,0
ENSG00000213701,0,0,0,0,0,0,0,0,0
ENSG00000145721,2,0,14,4,0,0,4,0,15
ENSG00000206698,0,0,0,0,0,0,3,0,0
ENSG00000164509,1,39,244,12,32,0,16,0,0
ENSG00000227908,0,0,211,2,0,0,0,0,0
ENSG00000293571,5,0,0,4,8,4,16,5,15
ENSG00000287176,0,0,0,0,0,0,0,0,0
ENSG00000145901,10,138,79,82,86,68,528,120,381
ENSG00000112984,3875,4163,8186,2992,1355,5235,9687,250,1633
ENSG00000146013,308,132,0,0,0,0,16,0,0
ENSG00000291055,1,248,829,139,20,328,707,16,172
ENSG00000271119,141,192,0,2,0,211,18,24,0
ENSG00000248126,0,3,2,0,0,9,1,0,0
ENSG00000188002,0,0,0,0,0,0,0,0,0
ENSG00000291079,908,391,512,16,2,159,37,4,29
ENSG00000232615,2,1,2,2,0,4,0,0,0
ENSG00000288549,0,70,117,0,0,0,0,0,0
ENSG00000263746,0,0,0,0,0,0,0,0,0
ENSG00000170074,0,0,49,1,0,12,0,2,0
ENSG00000204677,1,1,5,0,0,7,0,0,0
ENSG00000293586,5,2,3,56,3,11,9,0,15
ENSG00000249021,0,0,0,0,0,0,0,0,0
ENSG00000248709,0,0,0,0,0,0,0,0,0
ENSG00000251118,5,0,4,0,0,2,0,0,0
ENSG00000222598,0,0,0,0,0,0,0,0,0
ENSG00000129596,0,0,81,37,3,12,16,2,5
ENSG00000145782,7539,3148,6823,842,485,3246,506,48,201
ENSG00000177879,1641,667,2208,662,302,2126,1309,216,877
ENSG00000287148,0,0,0,0,0,0,0,0,2
ENSG00000248295,0,0,0,0,0,0,0,0,0
ENSG00000249085,0,0,18,0,0,0,0,0,0
ENSG00000248799,0,0,0,0,0,0,0,0,0
ENSG00000164244,894,782,907,384,90,361,481,61,375
ENSG00000275374,0,1,0,0,0,0,0,0,0
ENSG00000273957,0,0,0,0,0,0,0,0,0
ENSG00000249787,0,0,4,0,0,0,0,0,0
ENSG00000247877,0,6,9,0,0,0,2,0,2
ENSG00000174132,23,193,177,2,0,6,74,38,30
ENSG00000250806,0,0,24,0,0,0,0,0,0
ENSG00000249849,1,0,0,14,0,40,0,2,0
ENSG00000249109,0,0,0,0,0,0,0,0,0
ENSG00000249186,0,8,0,0,0,0,0,0,0
ENSG00000253698,0,0,0,0,0,0,0,0,0
ENSG00000250222,0,0,0,0,0,0,0,0,0
ENSG00000250900,0,0,0,0,0,0,0,0,0
ENSG00000248514,3,0,0,0,0,0,0,0,0
ENSG00000247049,0,0,0,0,0,0,0,0,0
ENSG00000248275,349,309,300,64,72,42,91,70,40
ENSG00000291218,0,0,0,0,0,0,0,0,0
ENSG00000251035,0,0,1,0,0,0,0,0,0
ENSG00000283740,322,322,6,0,18,0,0,0,0
ENSG00000249156,937,320,139,14,6,0,8,2,0
ENSG00000246334,0,0,0,0,2,0,0,0,0
ENSG00000248996,0,0,0,0,0,0,0,0,0
ENSG00000247679,0,0,0,22,0,2,25,2,6
ENSG00000291113,1082,852,957,223,32,343,284,27,119
ENSG00000250801,0,0,0,0,0,0,0,0,0
ENSG00000250992,0,0,26,0,0,0,0,0,0
ENSG00000248469,0,0,0,0,0,0,0,0,0
ENSG00000289731,1,8,0,4,0,4,0,0,0
ENSG00000283235,0,2,0,0,5,4,0,0,0
ENSG00000250909,0,0,0,0,0,0,0,0,0
ENSG00000251414,0,0,0,4,2,3,0,0,0
ENSG00000253965,0,0,0,0,0,0,0,0,0
ENSG00000249637,0,12,11,11,0,3,0,4,0
ENSG00000176087,0,0,0,0,0,0,0,0,0
ENSG00000293441,0,0,0,0,0,0,0,0,0
ENSG00000279726,0,0,0,0,0,0,0,0,0
ENSG00000278907,0,0,0,0,0,0,0,0,0
ENSG00000278946,0,0,0,0,0,0,0,0,0
ENSG00000278915,0,0,0,0,0,0,0,0,0
ENSG00000278901,0,0,0,0,0,0,0,0,0
ENSG00000293600,0,0,0,0,0,0,0,0,0
ENSG00000272465,0,0,0,0,0,0,0,0,0
ENSG00000112699,13,80,51,15,5,48,168,63,62
ENSG00000112685,657,126,404,51,50,98,704,86,99
ENSG00000281809,0,0,0,0,0,0,0,0,0
ENSG00000219375,1,0,0,0,0,0,0,0,0
ENSG00000242753,0,0,0,0,0,0,0,0,0
ENSG00000270174,0,0,0,0,0,0,0,0,0
ENSG00000261730,0,0,0,0,0,0,0,0,0
ENSG00000217078,0,0,0,0,0,0,0,0,1
ENSG00000176515,0,0,0,0,0,0,0,0,0
ENSG00000238158,0,0,0,0,0,0,0,0,0
ENSG00000236086,0,0,0,0,0,0,0,0,0
ENSG00000233068,0,0,0,0,0,0,0,0,0
ENSG00000270504,0,0,44,0,0,0,0,0,0
ENSG00000287626,0,7,0,0,0,0,0,0,0
ENSG00000286368,0,0,0,19,5,0,10,0,9
ENSG00000145945,0,75,0,8,30,0,41,14,9
ENSG00000219712,0,0,0,18,0,0,0,0,0
ENSG00000271897,189,18,14,0,0,0,0,0,0
ENSG00000230631,0,0,0,0,0,0,0,0,0
ENSG00000225775,0,0,0,0,0,0,0,0,0
ENSG00000124802,413,210,635,61,46,213,93,30,84
ENSG00000271727,0,0,0,0,0,0,0,0,0
ENSG00000217239,28,16,24,11,4,14,17,0,7
ENSG00000188428,0,77,55,0,4,13,415,53,186
ENSG00000288548,0,0,0,0,0,0,0,0,0
ENSG00000220472,383,344,275,92,49,123,321,36,167
ENSG00000287614,0,0,0,0,0,0,0,0,0
ENSG00000226673,0,2,23,48,0,139,286,75,129
ENSG00000218643,0,0,0,0,0,0,0,0,0
ENSG00000233064,0,0,0,0,0,0,0,0,5
ENSG00000214027,8,2,18,7,7,2,4,1,0
ENSG00000220920,0,0,0,3,0,0,3,0,13
ENSG00000218073,0,0,0,0,0,0,0,0,0
ENSG00000216360,0,91,0,0,0,0,0,0,0
ENSG00000220517,0,16,28,0,0,0,0,0,0
ENSG00000205269,0,0,0,0,0,2,4,0,10
ENSG00000260455,0,0,0,0,0,0,2,0,0
ENSG00000217135,0,0,0,0,0,0,0,0,0
ENSG00000260673,0,0,0,0,0,0,0,0,0
ENSG00000228412,176,22,208,55,2,117,0,0,0
ENSG00000217385,5,0,2,0,0,0,4,0,14
ENSG00000287293,0,0,0,0,0,0,0,0,0
ENSG00000280989,0,0,0,0,0,0,0,0,0
ENSG00000271888,0,20,158,14,6,0,36,0,0
ENSG00000265818,0,0,0,0,0,0,0,0,0
ENSG00000232234,53,92,57,21,5,0,14,0,1
ENSG00000214975,422,231,289,108,83,242,314,18,150
ENSG00000238221,0,0,0,0,0,0,0,0,0
ENSG00000216364,0,0,0,0,0,0,0,0,0
ENSG00000183674,0,0,0,0,0,0,0,0,0
ENSG00000165097,1650,650,2063,167,48,540,41,21,78
ENSG00000217379,0,0,0,0,0,0,0,0,1
ENSG00000259040,0,0,0,0,0,0,0,0,0
ENSG00000286512,0,0,0,0,0,0,0,0,0
ENSG00000218512,0,0,0,0,0,0,0,0,0
ENSG00000219294,0,0,0,0,0,0,0,0,0
ENSG00000153162,3228,1473,2972,221,17,99,10,30,86
ENSG00000219992,0,0,0,0,0,0,0,0,0
ENSG00000286277,0,0,0,0,18,9,30,2,2
ENSG00000239264,169,0,0,0,0,0,0,0,0
ENSG00000287138,0,0,0,0,0,0,0,0,0
ENSG00000287359,0,0,62,0,3,17,0,0,0
ENSG00000270477,0,0,0,0,0,0,0,0,0
ENSG00000233656,0,0,0,0,0,0,0,0,0
ENSG00000218476,0,0,0,0,0,0,0,0,0
ENSG00000223623,0,0,0,0,0,0,0,0,0
ENSG00000112273,1634,1993,3157,1402,766,2170,1259,23,99
ENSG00000283480,0,0,0,16,0,0,0,0,0
ENSG00000229401,0,0,0,0,0,0,6,0,19
ENSG00000216754,0,0,0,0,0,0,0,0,0
ENSG00000164379,138,0,26,2,0,6,0,1,0
ENSG00000180537,0,0,0,0,40,0,32,2,47
ENSG00000216368,3,0,2,0,1,0,0,0,0
ENSG00000286590,0,209,192,129,50,60,0,0,0
ENSG00000124787,1313,619,868,853,290,787,1275,253,434
ENSG00000217566,0,0,0,0,0,0,0,0,0
ENSG00000232947,0,0,0,0,0,0,0,0,0
ENSG00000124795,2339,535,2527,565,212,1283,616,308,504
ENSG00000235570,0,0,0,0,0,0,0,0,0
ENSG00000283408,213,2,2,0,0,0,24,0,0
ENSG00000286785,13,0,6,0,0,29,0,0,0
ENSG00000285759,0,0,0,0,0,0,0,0,0
ENSG00000286633,0,0,0,0,0,0,0,0,0
ENSG00000223677,0,0,7,0,0,0,0,0,0
ENSG00000229313,0,0,0,0,0,0,0,0,0
ENSG00000230873,0,0,166,8,0,0,0,0,0
ENSG00000237425,0,0,0,0,0,0,0,0,0
ENSG00000218020,0,0,0,0,0,0,0,0,0
ENSG00000220748,0,0,0,0,0,0,0,0,0
ENSG00000231662,0,0,0,0,0,0,0,0,0
ENSG00000213916,0,0,0,0,0,0,0,0,0
ENSG00000236336,0,0,13,0,0,0,0,0,0
ENSG00000270937,0,0,0,0,0,0,0,0,0
ENSG00000272142,0,17,106,54,13,99,7,0,4
ENSG00000217746,0,0,0,0,0,0,0,0,0
ENSG00000219262,238,0,0,0,0,0,0,0,0
ENSG00000223342,0,0,0,0,0,0,0,0,0
ENSG00000219682,193,177,155,20,17,243,26,6,13
ENSG00000228666,0,0,0,0,0,0,1,0,0
ENSG00000229646,0,0,0,0,0,0,2,0,0
ENSG00000235559,45,9,22,99,77,18,117,47,72
ENSG00000228772,0,0,3,0,0,0,0,0,0
ENSG00000145990,34,134,202,3,57,77,24,2,12
ENSG00000152954,0,0,0,0,0,0,0,0,0
ENSG00000237346,0,0,0,0,0,0,2,0,0
ENSG00000274212,0,0,0,0,0,0,0,0,0
ENSG00000242524,0,0,0,0,0,0,0,0,0
ENSG00000225595,0,0,0,0,0,0,0,0,0
ENSG00000220685,5,7,3,2,0,0,6,0,2
ENSG00000285424,575,0,43,42,14,7,53,11,28
ENSG00000008083,3370,1594,3039,415,192,796,878,188,455
ENSG00000217030,0,0,0,0,0,0,0,0,0
ENSG00000287002,0,2,1,0,0,0,0,0,0
ENSG00000220868,0,0,0,12,0,0,0,0,0
ENSG00000217083,0,0,0,0,0,0,0,0,0
ENSG00000224233,0,0,0,0,0,0,0,0,0
ENSG00000227206,0,0,0,0,0,0,0,0,0
ENSG00000284656,0,0,0,0,0,0,0,0,0
ENSG00000204713,4328,1382,1182,2580,1386,2664,2219,260,1320
ENSG00000220446,0,0,10,0,3,0,2,0,0
ENSG00000218472,0,0,0,0,0,0,1,0,0
ENSG00000285603,0,0,0,0,0,0,0,0,0
ENSG00000218574,0,0,0,17,0,0,0,0,0
ENSG00000277661,0,0,0,0,0,0,0,0,0
